x,y,z
0.3780510173081215,0.21291436631408334,0.9009688679024191
0.4275713815026731,0.24080371584473745,0.8713187041233894
0.47533476317685647,0.2677035512547505,0.8380881048918407
0.5211448923501592,0.2935033353504261,0.8014136218679567
0.5648135253755664,0.31809705128487886,0.7614459583691344
0.606161218473084,0.3413836382039985,0.7183493500977276
0.6450180651027222,0.3632674065271771,0.6723008902613169
0.6812243941469122,0.38365843115632126,0.6234898018587336
0.7146314260333781,0.40247292099736864,0.5721166601221697
0.7451018841023128,0.41963356327586704,0.5183925683105252
0.7725105587056182,0.43506984123174786,0.4625382902408354
0.7967448217202071,0.4487183238878191,0.404783343122394
0.8177050893611193,0.4605229267012568,0.3453650544213078
0.835305231392655,0.4704351420270209,0.28452758663103267
0.8494729250559881,0.4784142384461746,0.22252093395631445
0.8601499522588951,0.4844274281400205,0.15959989503337932
0.8672924388063843,0.4884500016222817,0.09602302590768189
0.8708710346891732,0.49046542927568015,0.03205157757165533
0.8708710346891732,0.49046542927568015,-0.032051577571654985
0.8672924388063843,0.4884500016222817,-0.09602302590768154
0.8601499522588952,0.48442742814002054,-0.15959989503337896
0.8494729250559881,0.4784142384461746,-0.22252093395631434
0.8353052313926551,0.47043514202702097,-0.28452758663103234
0.8177050893611194,0.46052292670125683,-0.3453650544213075
0.7967448217202071,0.4487183238878192,-0.40478334312239367
0.7725105587056184,0.4350698412317479,-0.4625382902408351
0.7451018841023129,0.4196335632758671,-0.518392568310525
0.7146314260333784,0.40247292099736875,-0.5721166601221694
0.6812243941469123,0.3836584311563213,-0.6234898018587335
0.6450180651027223,0.3632674065271772,-0.6723008902613166
0.6061612184730841,0.34138363820399853,-0.7183493500977275
0.5648135253755667,0.31809705128487903,-0.7614459583691342
0.5211448923501594,0.29350333535042616,-0.8014136218679565
0.47533476317685686,0.2677035512547507,-0.8380881048918404
0.4275713815026733,0.2408037158447376,-0.8713187041233892
0.3780510173081216,0.2129143663140834,-0.900968867902419
0.3269771603917622,0.18415010598225645,-0.9269167573460216
0.2745596841869718,0.15462913336487435,-0.9490557470106686
0.22101398334698988,0.1244727564706511,-0.9672948630390293
0.16656008864208408,0.09380489432076723,-0.9815591569910653
0.11142176280592135,0.06275156773903279,-0.991790013823246
0.05582558104649554,0.03144038150528938,-0.9979453927503363
1.0670576620419285e-16,6.009556793470474e-17,-1.0
0.0,0.0,1.0
0.05134674704861986,0.038321073261353096,0.9979453927503363
0.10248249929977425,0.07648467701283086,0.9917900138232462
0.15319712897887872,0.11433398882055115,0.9815591569910653
0.20328223879432783,0.15171347774364408,0.9672948630390295
0.2525320182866676,0.18846954344424946,0.9490557470106686
0.30074408954791937,0.22445114736425215,0.9269167573460217
